workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other
faster_ycsb_a,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,4G,315.26,1619283.17,8.3,427252,4624223,0,36106,635077,3610737,427252,0,0,0,0,0,0,3338,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,103970,15744
faster_ycsb_a,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,4G,314.04,1662259.48,8.3,58494,4170166,0,32602,268279,3792157,58494,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,0,99793,11897
faster_ycsb_a,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,4G,316.3,1376704.46,8.4,0,0,0,0,151091,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17089,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,104423,16462
faster_ycsb_a,nobalance_thp_512K,cpu0.weightedinterleave0_2,4G,314.75,1537077.35,8.3,0,0,0,0,202947,8823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,104988,14766
faster_ycsb_a,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.33,1659473.24,4.8,499923,4826272,0,299941,543218,3665915,500019,0,0,0,31248,0,0,0,0,0,0,0,0,136442,0,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160221,94988
faster_ycsb_a,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,4G,314.19,1687662.24,4.3,140315,4099059,0,254630,189443,3439963,140413,0,0,0,8799,0,0,0,0,0,0,0,0,136452,0,0,0,0,0,0,0,0,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161138,71166
faster_ycsb_a,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.98,1376626.93,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137111,94904
faster_ycsb_a,nobalance_thp_64K,cpu0.weightedinterleave0_2,4G,314.42,1543824.55,4.2,0,0,0,0,42663,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,136504,0,0,0,0,0,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157351,71119
faster_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2.12,4G,320.57,953260.3,5.6,549934,4416613,0,4317974,549957,10,549947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358636,1454719
faster_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2,4G,319.01,939529.97,5.3,186914,3472541,0,3315634,187131,52,186916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360884,1091189
faster_ycsb_f,nobalance,cpu0.weightedinterleave0_2.12,4G,320.42,833882.84,5.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817072,1454390
faster_ycsb_f,nobalance,cpu0.weightedinterleave0_2,4G,319.04,894078.98,5.3,0,0,0,4,1399,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182189,1090916
faster_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,4G,314.3,1056373.44,4.6,433369,4186932,8176,8579,437882,3180813,433438,846,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6194,0,0,0,0,0,0,0,0,87815,7195
faster_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2,4G,312.91,1056624.04,4.0,70973,4244724,8289,8727,75431,3811583,70984,138,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7426,0,0,0,0,0,0,0,0,89236,5516
faster_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2.12,4G,315.43,931987.11,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93873,7209
faster_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2,4G,313.73,992975.86,4.1,0,0,0,0,4615,8517,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95125,5537
faster_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,4G,315.28,915283.8,8.3,427832,4137993,0,32477,632588,3162020,427851,0,0,0,0,0,0,3342,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,1585,0,0,0,0,0,0,0,0,0,0,0,101823,15828
faster_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,4G,314.09,927107.51,8.3,72414,4220221,0,33127,276890,3954023,72515,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,106095,12084
faster_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,4G,316.33,835420.24,8.3,0,0,0,0,153880,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,97051,15774
faster_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2,4G,314.75,892192.8,8.3,0,0,0,0,198292,7956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,101154,11893
faster_ycsb_f,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.42,921918.91,4.8,501044,4809855,0,298918,544318,3500805,501143,0,0,0,31340,0,0,0,0,0,0,0,0,136456,0,0,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160919,95019
faster_ycsb_f,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,4G,314.02,936366.53,4.2,137591,4418197,0,274702,185140,3621122,137677,0,0,0,8613,0,0,0,0,0,0,0,0,136439,0,0,0,0,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162045,71187
faster_ycsb_f,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,4G,316.12,833104.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135406,94880
faster_ycsb_f,nobalance_thp_64K,cpu0.weightedinterleave0_2,4G,314.42,893767.95,4.2,0,0,0,0,44063,3944,0,0,0,0,40,0,0,0,0,0,0,0,0,136493,0,0,0,0,0,0,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160198,71127
