workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged
pr-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2,10G,66.80321,149.69,17.9,0,0,0,5,22344,701,0,0,0,0,280,0,0,0,0,0,0,0,0,361027,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535833,3375881,0,0,0,0,0,0
pr-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.43,10G,59.36798,168.44,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529738,3369334,0,0,0,0,0,0
pr-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.21,10G,51.95835,192.46,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528871,3364360,0,0,0,0,0,0
pr-web,autonuma_tiering,cpu0.firsttouch0_2,10G,11.82782,845.46,11.2,12,5105272,0,4470009,214123,827,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150205,5552914,0,0,0,0,0,0
pr-web,autonuma_tiering,cpu0.weightedinterleave0_2.13,10G,11.93863,837.62,12.5,1152342,2743073,0,1330283,1152342,0,1152342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3632517,7222666,0,0,0,0,0,0
pr-web,autonuma_tiering,cpu0.weightedinterleave0_2.12,10G,12.37467,808.1,12.4,70287,2813443,0,1556452,282533,828,70287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217856,6558716,0,0,0,0,0,0
pr-web,autonuma_tiering,cpu0.weightedinterleave0_2,10G,12.41353,805.57,12.2,15738,1991725,0,1034210,154067,826,15738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439155,6280492,0,0,0,0,0,0
pr-web,autonuma_tiering,cpu0.weightedinterleave0_2.43,10G,12.7344,785.27,12.1,11480,2750791,0,1942916,164311,826,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388883,6328315,0,0,0,0,0,0
pr-web,autonuma_tiering,cpu0.weightedinterleave0_2.21,10G,12.32368,811.45,12.0,15493,3030884,0,2393154,240068,826,15493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718817,5999494,0,0,0,0,0,0
pr-web,nobalance,cpu0.firsttouch0_2,10G,11.25194,888.74,11.3,0,0,0,3,229165,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5484610,4206178,1236665,0,0,0,0,0
pr-web,nobalance,cpu0.weightedinterleave0_2.13,10G,12.46431,802.29,2.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475718,7222708,0,0,0,0,0,0
pr-web,nobalance,cpu0.weightedinterleave0_2.12,10G,12.14182,823.6,12.4,0,0,0,0,230674,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276590,6420166,0,0,0,0,0,0
pr-web,nobalance,cpu0.weightedinterleave0_2,10G,12.14046,823.69,12.2,0,0,0,0,127624,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561627,6139214,0,0,0,0,0,0
pr-web,nobalance,cpu0.weightedinterleave0_2.43,10G,12.14721,823.23,12.0,0,0,0,0,144678,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652078,6041736,0,0,0,0,0,0
pr-web,nobalance,cpu0.weightedinterleave0_2.21,10G,12.33368,810.79,11.9,0,0,0,1,209144,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676445,6015534,0,0,0,0,0,0
pr-web,autonuma_tiering_thp,cpu0.firsttouch0_2,10G,10.94008,914.07,10.1,30041,580951,1133,1527,1929581,282229,30041,57,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,2427700,3285343,1415720,224847,0,1415720,224847,0
pr-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,10G,12.05735,829.37,11.7,432209,1859054,3625,4250,432209,0,432209,839,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067073,3002649,0,0,0,0,0,0
pr-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,10G,11.85495,843.53,11.6,100507,2033654,3966,4482,135202,676830,100522,191,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,0,0,0,0,1402638,2689122,20043,0,0,20043,0,0
pr-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2,10G,11.89296,840.83,11.1,25569,1568930,3059,3829,35604,606268,25569,45,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,1439928,2638611,10035,0,0,10035,0,0
pr-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,10G,11.85341,843.64,10.9,22841,1633782,3186,4091,55565,809439,22851,40,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,0,0,0,0,0,0,0,1447793,2647402,20641,0,0,20641,0,0
pr-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,10G,11.73324,852.28,10.7,29776,840948,1640,1618,51086,186656,29783,56,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,1413177,2668473,11050,0,0,11050,0,0
pr-web,nobalance_thp,cpu0.firsttouch0_2,10G,11.03927,905.86,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426581,2637032,0,3240,0,0,0,0
pr-web,nobalance_thp,cpu0.weightedinterleave0_2.13,10G,12.24446,816.7,11.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063083,3125879,0,0,0,0,0,0
pr-web,nobalance_thp,cpu0.weightedinterleave0_2.12,10G,11.88632,841.3,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396808,2668991,0,0,0,0,0,0
pr-web,nobalance_thp,cpu0.weightedinterleave0_2,10G,11.9625,835.95,11.1,0,0,0,1,6084,557,0,0,0,0,0,0,0,0,0,0,11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792289,2318795,329673,0,0,0,0,0
pr-web,nobalance_thp,cpu0.weightedinterleave0_2.43,10G,11.86452,842.85,10.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419072,2641486,0,0,0,0,0,0
pr-web,nobalance_thp,cpu0.weightedinterleave0_2.21,10G,11.76394,850.06,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407720,2658300,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,10G,11.33883,881.93,12.9,15140,1934867,0,10695,59039,1281293,15141,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,1435606,2675214,20254,0,0,20254,0,0
pr-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,10G,12.23704,817.19,15.5,527597,1983183,0,6148,527612,0,527612,0,0,0,0,0,0,4118,0,0,0,0,0,0,0,0,44119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074383,3019847,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,10G,12.06709,828.7,15.5,62597,1920220,0,6959,134731,606297,62610,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,44088,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,1409413,2717025,29842,0,0,29842,0,0
pr-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,10G,12.09731,826.63,15.5,24921,1901545,0,9045,72608,940908,24932,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,1433208,2683367,20384,0,0,20384,0,0
pr-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,10G,11.45863,872.7,15.5,342712,1429513,0,6825,1724723,232543,342721,0,0,0,0,0,0,2670,0,0,0,0,0,0,0,0,44222,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,2718803,3360544,1358175,0,0,1358175,0,0
pr-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,10G,11.99325,833.8,15.5,49353,906663,0,3052,112725,233739,49353,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,1412107,2703357,24839,0,0,24839,0,0
pr-web,nobalance_thp_512K,cpu0.firsttouch0_2,10G,11.32048,883.35,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401702,2691478,0,0,0,0,0,0
pr-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,10G,12.44293,803.67,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083978,3022988,0,0,0,0,0,0
pr-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,10G,12.11891,825.16,15.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387783,2702470,0,0,0,0,0,0
pr-web,nobalance_thp_512K,cpu0.weightedinterleave0_2,10G,12.12829,824.52,15.5,0,0,0,2,377,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401673,2700556,0,0,0,0,0,0
pr-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,10G,12.11195,825.63,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397139,2701093,0,0,0,0,0,0
pr-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,10G,12.0417,830.45,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396482,2698790,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,10G,11.32494,883.01,9.8,5,6750202,0,378101,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,353407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594827,2799078,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.13,10G,12.2832,814.12,11.5,457438,1871261,0,29547,457438,0,457438,0,0,0,28581,0,0,0,0,0,0,0,0,353370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170545,3250915,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,10G,12.07512,828.15,11.4,21076,3818081,0,160178,21076,0,21076,0,0,0,1315,0,0,0,0,0,0,0,0,353386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507010,2889697,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,10G,12.08882,827.21,11.0,4479,1264095,0,20257,4479,0,4479,0,0,0,278,0,0,0,0,0,0,0,0,353379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541422,2852071,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.43,10G,12.0436,830.32,4.0,3292,1141529,0,20468,3303,0,3303,0,0,0,203,0,0,0,0,0,0,0,0,353376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547343,2844720,0,0,0,0,0,0
pr-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.21,10G,11.99036,834.0,10.5,6349,1776363,0,71927,6349,0,6349,0,0,0,396,0,0,0,0,0,0,0,0,353365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539610,2854199,0,0,0,0,0,0
pr-web,nobalance_thp_64K,cpu0.firsttouch0_2,10G,11.30804,884.33,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581456,2810261,0,0,0,0,0,0
pr-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.13,10G,12.44161,803.75,11.3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145921,3250972,0,0,0,0,0,0
pr-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,10G,12.09656,826.68,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512489,2890825,0,0,0,0,0,0
pr-web,nobalance_thp_64K,cpu0.weightedinterleave0_2,10G,12.09415,826.85,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537480,2862415,0,0,0,0,0,0
pr-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.43,10G,12.06368,828.93,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540299,2855160,0,0,0,0,0,0
pr-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.21,10G,12.0095,832.67,15.2,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536660,2855343,0,0,0,0,0,0
